WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
82:AC:B9:BD:CB:D1,,[WPA2_PSK],2025-12-18 15:16:31,6,-91,34.0450249,-117.2017517,368.20,2.50,WIFI
90:48:46:C2:6E:23,ENVOY_112083,[OPEN],2025-12-18 15:16:35,10,-98,34.0451813,-117.2015381,367.80,2.50,WIFI
90:9A:4A:47:AA:E6,joolastar-ext,[WPA2_PSK],2025-12-18 15:16:50,11,-91,34.0450783,-117.2007828,364.90,2.50,WIFI
5E:07:7D:29:B6:91,ORBI26-Guest,[WPA2_PSK],2025-12-18 15:16:56,3,-87,34.0444908,-117.2003250,366.40,2.50,WIFI
2C:67:BE:5A:C0:20,SpectrumSetup-52F8,[WPA2_PSK],2025-12-18 15:16:59,6,-95,34.0442085,-117.2001114,367.30,2.50,WIFI
18:A9:ED:55:E5:86,Endres Linksys,[WPA2_PSK],2025-12-18 15:17:13,6,-80,34.0434875,-117.1995316,370.10,2.50,WIFI
18:A9:ED:55:E5:83,,[WPA3_PSK],2025-12-18 15:17:13,6,-81,34.0434875,-117.1995316,370.10,2.50,WIFI
9C:57:BC:9D:DA:A9,,[OPEN],2025-12-18 15:17:27,6,-78,34.0424728,-117.1987228,372.70,2.00,WIFI
9C:57:BC:98:E0:C3,,[WPA3_PSK],2025-12-18 15:17:27,6,-84,34.0424728,-117.1987228,372.70,2.00,WIFI
9C:57:BC:98:E0:C9,,[OPEN],2025-12-18 15:17:27,6,-85,34.0424728,-117.1987228,372.70,2.00,WIFI
22:3E:A4:90:93:F2,,[WPA2_PSK],2025-12-18 15:17:27,6,-87,34.0424728,-117.1987228,372.70,2.00,WIFI
A2:A2:F4:4E:E8:52,,[WPA2_PSK],2025-12-18 15:17:31,10,-84,34.0420647,-117.1983948,374.40,2.00,WIFI
A2:A2:F4:4E:E8:56,,[WPA2_PSK],2025-12-18 15:17:31,10,-90,34.0420647,-117.1983948,374.40,2.00,WIFI
24:F3:E3:60:1B:09,,[OPEN],2025-12-18 15:17:32,11,-86,34.0419617,-117.1983109,374.90,2.00,WIFI
24:F3:E3:61:CD:C3,,[WPA3_PSK],2025-12-18 15:17:32,11,-90,34.0419617,-117.1983109,374.90,2.00,WIFI
34:53:D2:C5:F2:71,LakesideChillin,[WPA2_PSK],2025-12-18 15:17:35,1,-86,34.0416641,-117.1980820,376.10,2.00,WIFI
F8:BC:0E:2E:49:09,,[OPEN],2025-12-18 15:17:55,6,-90,34.0404778,-117.1971359,387.30,2.00,WIFI
F0:B6:61:07:1B:2A,,[OPEN],2025-12-18 15:18:0,11,-87,34.0402641,-117.1969757,387.60,2.00,WIFI
F0:B6:61:07:1B:27,111-EE50,[WPA2_PSK],2025-12-18 15:18:0,11,-90,34.0402641,-117.1969757,387.60,2.00,WIFI
C8:A7:0A:99:04:C4,FiOS-NMYWL,[WPA2_PSK],2025-12-18 15:18:0,11,-96,34.0402641,-117.1969757,387.60,2.00,WIFI
48:5D:36:1F:C0:CC,FiOS-OEQ3H,[WPA2_PSK],2025-12-18 15:18:14,11,-87,34.0389290,-117.1960297,397.30,2.00,WIFI
64:D9:C2:F3:6D:49,,[OPEN],2025-12-18 15:18:17,1,-81,34.0386581,-117.1958160,398.60,2.00,WIFI
64:D9:C2:F3:6D:46,milowifi,[WPA2_PSK],2025-12-18 15:18:17,1,-83,34.0386581,-117.1958160,398.60,2.00,WIFI
A0:EE:EE:D7:C3:E8,,[WPA_WPA2_PSK],2025-12-18 15:18:17,1,-83,34.0386581,-117.1958160,398.60,2.00,WIFI
64:D9:C2:F3:6D:43,,[WPA3_PSK],2025-12-18 15:18:17,1,-83,34.0386581,-117.1958160,398.60,2.00,WIFI
94:F7:17:EC:16:C0,,[WPA_WPA2_PSK],2025-12-18 15:18:17,1,-94,34.0386581,-117.1958160,398.60,2.00,WIFI
9C:0B:05:BA:15:8A,,[OPEN],2025-12-18 15:18:23,6,-91,34.0380821,-117.1953583,402.20,2.00,WIFI
88:6A:E3:9B:A3:DE,tl9ba3de,[WPA2_PSK],2025-12-18 15:18:28,11,-89,34.0376358,-117.1950073,405.10,2.00,WIFI
08:7B:12:62:1F:C6,SpectrumSetup-C0,[WPA2_PSK],2025-12-18 15:18:31,1,-80,34.0374794,-117.1948776,406.10,2.00,WIFI
24:41:FE:57:AD:86,Paddy's Pub,[WPA2_PSK],2025-12-18 15:18:31,1,-90,34.0374794,-117.1948776,406.10,2.00,WIFI
E8:D3:EB:7D:E8:26,Nana of 5,[WPA2_PSK],2025-12-18 15:18:51,6,-84,34.0362473,-117.1939087,411.30,2.00,WIFI
AC:EC:85:D1:7D:54,My Glorified Dial-Up,[WPA2_PSK],2025-12-18 15:18:51,6,-86,34.0362473,-117.1939087,411.30,2.00,WIFI
AC:EC:85:D1:7D:52,,[WPA3_PSK],2025-12-18 15:18:51,6,-86,34.0362473,-117.1939087,411.30,2.00,WIFI
AC:EC:85:D1:7D:56,,[OPEN],2025-12-18 15:18:51,6,-86,34.0362473,-117.1939087,411.30,2.00,WIFI
E8:D3:EB:83:B5:63,,[WPA3_PSK],2025-12-18 15:18:51,6,-87,34.0362473,-117.1939087,411.30,2.00,WIFI
E8:D3:EB:83:B5:69,,[OPEN],2025-12-18 15:18:51,6,-87,34.0362473,-117.1939087,411.30,2.00,WIFI
C2:D2:F3:7D:F7:AA,,[WPA2_PSK],2025-12-18 15:18:51,6,-91,34.0362473,-117.1939087,411.30,2.00,WIFI
F4:E2:C6:AC:5E:14,C&C Home,[WPA2_PSK],2025-12-18 15:19:1,1,-94,34.0355377,-117.1933441,416.10,2.00,WIFI
24:2F:D0:29:53:E6,SQQF6,[WPA2_PSK],2025-12-18 15:19:7,7,-93,34.0350990,-117.1929932,418.10,2.00,WIFI
66:2F:D0:29:53:E6,TP-Link_IoT_53E4,[WPA2_PSK],2025-12-18 15:19:7,7,-93,34.0350990,-117.1929932,418.10,2.00,WIFI
46:2F:D0:29:53:E6,,[WPA2_PSK],2025-12-18 15:19:7,7,-94,34.0350990,-117.1929932,418.10,2.00,WIFI
12:EF:15:C3:15:64,,[WPA2_PSK],2025-12-18 15:19:9,9,-90,34.0349426,-117.1928482,419.10,2.00,WIFI
34:53:D2:E2:81:1D,PKJ,[WPA2_PSK],2025-12-18 15:19:20,6,-87,34.0344315,-117.1922226,423.20,2.00,WIFI
C8:7F:54:24:3F:B4,Big Time,[WPA2_PSK],2025-12-18 15:19:22,8,-78,34.0343628,-117.1921692,423.00,2.00,WIFI
C2:9C:25:70:52:C1,Big Time,[WPA2_PSK],2025-12-18 15:19:22,8,-84,34.0343628,-117.1921692,423.00,2.00,WIFI
24:F3:E3:FA:1B:06,Frontier800,[WPA2_PSK],2025-12-18 15:19:25,11,-78,34.0342407,-117.1920624,423.20,2.00,WIFI
24:F3:E3:F2:23:03,,[WPA3_PSK],2025-12-18 15:19:25,11,-82,34.0342407,-117.1920624,423.20,2.00,WIFI
24:F3:E3:F2:23:09,,[OPEN],2025-12-18 15:19:25,11,-82,34.0342407,-117.1920624,423.20,2.00,WIFI
24:F3:E3:F2:23:06,Frontier800,[WPA2_PSK],2025-12-18 15:19:25,11,-83,34.0342407,-117.1920624,423.20,2.00,WIFI
24:F3:E3:FA:1B:03,,[WPA3_PSK],2025-12-18 15:19:25,11,-83,34.0342407,-117.1920624,423.20,2.00,WIFI
D4:AB:82:D0:9E:3C,MySpectrumWiFi3B-2G,[WPA2_PSK],2025-12-18 15:19:34,6,-91,34.0335159,-117.1914902,426.70,2.00,WIFI
18:1B:EB:56:D8:E8,TPD3B,[WPA2_PSK],2025-12-18 15:19:34,6,-94,34.0335159,-117.1914902,426.70,2.00,WIFI
B0:E4:D5:4D:52:E1,TheShire,[WPA2_PSK],2025-12-18 15:19:39,11,-93,34.0330811,-117.1912766,429.10,2.00,WIFI
F4:52:46:89:68:6B,SpectrumSetup-686E,[WPA2_PSK],2025-12-18 15:19:42,1,-94,34.0327835,-117.1912689,431.20,2.00,WIFI
A8:B0:88:33:92:6A,,[OPEN],2025-12-18 15:19:48,6,-87,34.0322113,-117.1912384,435.60,2.00,WIFI
A8:B0:88:33:92:68,Frontier3616,[WPA2_PSK],2025-12-18 15:19:48,6,-87,34.0322113,-117.1912384,435.60,2.00,WIFI
C0:A0:0D:F4:6A:5A,Frontier3616,[WPA2_PSK],2025-12-18 15:19:53,11,-91,34.0319023,-117.1912155,437.70,2.00,WIFI
1C:3B:F3:84:7E:69,Frontier5680,[WPA_WPA2_PSK],2025-12-18 15:19:53,11,-94,34.0319023,-117.1912155,437.70,2.00,WIFI
34:DB:9C:6C:3C:F6,MySpectrumWiFif0-2G,[WPA2_PSK],2025-12-18 15:19:56,1,-94,34.0318565,-117.1912003,437.60,2.00,WIFI
68:94:23:24:A7:DB,HP-Print-db-LaserJet 200,[WPA2_PSK],2025-12-18 15:20:2,6,-94,34.0318069,-117.1907349,436.90,2.00,WIFI
CC:CF:83:AA:6E:84,,[WPA_WPA2_PSK],2025-12-18 15:20:10,1,-92,34.0318222,-117.1898422,435.00,2.00,WIFI
3C:52:A1:CA:55:55,Frontier1000_EXT,[WPA2_PSK],2025-12-18 15:20:10,1,-95,34.0318222,-117.1898422,435.00,2.00,WIFI
38:2C:4A:94:4B:B0,BORENHOUSE,[WPA2_PSK],2025-12-18 15:20:26,2,-93,34.0323677,-117.1879120,434.00,2.00,WIFI
FC:3D:73:3E:26:03,,[WPA3_PSK],2025-12-18 15:20:49,11,-83,34.0340691,-117.1848297,429.10,2.00,WIFI
FC:3D:73:3E:26:06,SkyNet,[WPA2_PSK],2025-12-18 15:20:49,11,-84,34.0340691,-117.1848297,429.10,2.00,WIFI
FC:3D:73:3E:26:09,,[OPEN],2025-12-18 15:20:49,11,-85,34.0340691,-117.1848297,429.10,2.00,WIFI
F0:7B:65:F1:27:E8,SpectrumSetup-27E2,[WPA2_PSK],2025-12-18 15:20:49,11,-89,34.0340691,-117.1848297,429.10,2.00,WIFI
34:53:D2:DD:FD:00,SpectrumSetup-FA,[WPA2_PSK],2025-12-18 15:20:52,1,-89,34.0342941,-117.1844177,430.40,2.00,WIFI
66:32:B1:75:61:21,map2,[WPA2_PSK],2025-12-18 15:20:56,4,-88,34.0345764,-117.1839066,430.60,2.00,WIFI
60:32:B1:75:61:21,,[WPA2_PSK],2025-12-18 15:20:56,4,-89,34.0345764,-117.1839066,430.60,2.00,WIFI
E4:5E:1B:99:4A:3A,GoBulldogs,[WPA2_PSK],2025-12-18 15:21:20,1,-94,34.0362701,-117.1808243,432.40,2.00,WIFI
42:94:ED:AE:C9:FC,,[WPA2_PSK],2025-12-18 15:21:24,4,-97,34.0365677,-117.1802979,432.90,2.00,WIFI
64:67:72:56:B3:F9,Murray Brand,[WPA2_PSK],2025-12-18 15:21:34,1,-91,34.0372124,-117.1791229,434.00,2.00,WIFI
C6:44:D2:D0:1C:B7,CHEVROLET9960,[WPA2_WPA3_PSK],2025-12-18 15:21:40,6,-88,34.0372734,-117.1790161,433.70,2.00,WIFI
2C:EA:DC:20:D3:9D,SpectrumSetup-9F,[WPA2_PSK],2025-12-18 15:21:40,6,-90,34.0372734,-117.1790161,433.70,2.00,WIFI
04:42:1A:33:30:B0,castreje,[WPA2_PSK],2025-12-18 15:22:10,8,-86,34.0384865,-117.1768112,432.80,2.00,WIFI
D4:3F:32:01:A4:06,PerkinsRes,[WPA2_PSK],2025-12-18 15:22:16,1,-88,34.0389748,-117.1759338,434.30,2.00,WIFI
26:5A:4C:91:A0:D2,,[WPA2_PSK],2025-12-18 15:22:16,1,-97,34.0389748,-117.1759338,434.30,2.00,WIFI
F8:55:CD:94:D2:E9,HotspotSQk3,[WPA_WPA2_PSK],2025-12-18 15:22:36,6,-92,34.0405693,-117.1730499,440.30,2.00,WIFI
CC:F4:11:78:1F:BB,rxman1151,[WPA2_PSK],2025-12-18 15:22:50,6,-94,34.0412712,-117.1717758,442.40,2.00,WIFI
34:53:D2:C1:DF:91,Aardvark,[WPA2_PSK],2025-12-18 15:22:55,11,-94,34.0414009,-117.1715469,441.50,2.00,WIFI
2C:67:BE:18:37:78,SpectrumSetup-3774,[WPA2_PSK],2025-12-18 15:22:55,11,-96,34.0414009,-117.1715469,441.50,2.00,WIFI
38:17:B1:55:12:3A,SpectrumSetup-34,[WPA2_PSK],2025-12-18 15:22:58,1,-90,34.0415688,-117.1712341,441.30,2.00,WIFI
E8:D2:FF:B2:42:BE,SpectrumSetup-B8,[WPA2_PSK],2025-12-18 15:22:58,1,-91,34.0415688,-117.1712341,441.30,2.00,WIFI
9C:0B:05:5C:74:C4,,[WPA3_PSK],2025-12-18 15:23:4,6,-83,34.0419960,-117.1704483,440.00,2.00,WIFI
9C:0B:05:5C:74:C7,DBCVCC,[WPA2_PSK],2025-12-18 15:23:4,6,-85,34.0419960,-117.1704483,440.00,2.00,WIFI
10:0C:6B:35:37:56,,[WPA2_PSK],2025-12-18 15:23:7,9,-94,34.0422287,-117.1700287,438.90,2.00,WIFI
1A:0C:6B:35:37:56,ORBI74-Guest,[WPA2_PSK],2025-12-18 15:23:7,9,-95,34.0422287,-117.1700287,438.90,2.00,WIFI
48:D2:4F:FC:B9:16,SpectrumSetup-10,[WPA2_PSK],2025-12-18 15:23:9,11,-91,34.0423851,-117.1697388,438.10,2.00,WIFI
2C:67:BE:4A:8D:0E,SpectrumSetup-8D0A,[WPA2_PSK],2025-12-18 15:23:9,11,-93,34.0423851,-117.1697388,438.10,2.00,WIFI
58:2F:F7:75:33:06,SpectrumSetup-00,[WPA2_PSK],2025-12-18 15:23:9,11,-94,34.0423851,-117.1697388,438.10,2.00,WIFI
74:37:5F:A7:D1:D7,SpectrumSetup-D5,[WPA2_PSK],2025-12-18 15:23:12,1,-93,34.0426331,-117.1692963,436.60,2.00,WIFI
66:67:72:12:92:C8,Mesh,[WPA2_WPA3_PSK],2025-12-18 15:23:14,2,-84,34.0428047,-117.1689835,436.20,2.00,WIFI
66:67:72:22:92:C8,Cove,[WPA2_WPA3_PSK],2025-12-18 15:23:14,2,-85,34.0428047,-117.1689835,436.20,2.00,WIFI
C8:63:FC:47:3B:04,MySpectrumWiFi03-2G,[WPA2_PSK],2025-12-18 15:23:23,11,-85,34.0435715,-117.1676025,436.20,2.00,WIFI
6C:99:61:D5:8E:DE,SpectrumSetup-D8,[WPA2_PSK],2025-12-18 15:23:23,11,-95,34.0435715,-117.1676025,436.20,2.00,WIFI
2C:67:BE:29:82:58,SpectrumSetup-8254,[WPA2_PSK],2025-12-18 15:23:26,1,-93,34.0438309,-117.1671219,435.70,2.00,WIFI
34:49:5B:C2:21:06,MySpectrumWiFi00-2G,[WPA2_PSK],2025-12-18 15:23:26,1,-94,34.0438309,-117.1671219,435.70,2.00,WIFI
C0:A4:76:B0:08:A2,West Wing,[WPA_WPA2_PSK],2025-12-18 15:23:32,6,-85,34.0442848,-117.1663055,434.70,2.00,WIFI
C2:A4:76:D0:08:A2,,[WPA_WPA2_PSK],2025-12-18 15:23:32,6,-85,34.0442848,-117.1663055,434.70,2.00,WIFI
D8:EC:5E:9C:22:F8,anette,[WPA2_PSK],2025-12-18 15:23:37,11,-95,34.0444489,-117.1660156,434.50,2.00,WIFI
46:AE:30:21:F7:5D,BFSC Admin_Guest,[WPA2_PSK],2025-12-18 15:23:56,2,-92,34.0444450,-117.1660156,435.20,2.00,WIFI
74:90:BC:AF:66:63,Verizon_J6BTZ7,[WPA2_PSK],2025-12-18 15:24:47,11,-80,34.0453110,-117.1644592,432.80,1.75,WIFI
C6:8B:66:25:70:E8,,[WPA2_PSK],2025-12-18 15:24:50,1,-88,34.0455818,-117.1639633,432.00,1.75,WIFI
18:60:41:24:D4:CF,TMOBILE-D4CD,[WPA2_WPA3_PSK],2025-12-18 15:24:53,3,-81,34.0458488,-117.1634750,432.30,1.75,WIFI
1A:60:41:74:D4:CF,,[WPA2_WPA3_PSK],2025-12-18 15:24:53,3,-85,34.0458488,-117.1634750,432.30,1.75,WIFI
F4:52:46:9A:17:58,SpectrumSetup-175B,[WPA2_PSK],2025-12-18 15:24:56,6,-96,34.0461159,-117.1629944,433.30,1.75,WIFI
54:AF:97:A0:99:6A,Kisinger-2G_EXT,[WPA2_PSK],2025-12-18 15:25:15,11,-97,34.0478172,-117.1599197,446.20,2.00,WIFI
A8:13:0B:89:3E:85,,[WPA3_PSK],2025-12-18 15:25:24,6,-88,34.0485764,-117.1585312,443.90,2.00,WIFI
A8:13:0B:89:3E:88,Girl Gang,[WPA2_PSK],2025-12-18 15:25:24,6,-90,34.0485764,-117.1585312,443.90,2.00,WIFI
84:A3:29:43:D6:61,Verizon_QS74FD,[WPA2_PSK],2025-12-18 15:25:29,11,-93,34.0490456,-117.1576767,446.50,2.00,WIFI
78:29:ED:BF:BD:8E,MySpectrumWiFi90-2G,[WPA2_PSK],2025-12-18 15:25:32,1,-89,34.0492935,-117.1572189,447.60,2.00,WIFI
F0:09:0D:FE:48:B0,MySpectrumWiFi90-2G_EXT,[WPA2_PSK],2025-12-18 15:25:32,1,-93,34.0492935,-117.1572189,447.60,2.00,WIFI
D4:3F:32:7B:9D:69,,[OPEN],2025-12-18 15:25:37,6,-82,34.0494919,-117.1566315,449.10,2.00,WIFI
D4:3F:32:7B:9D:6F,carballo guest,[WPA2_PSK],2025-12-18 15:25:37,6,-82,34.0494919,-117.1566315,449.10,2.00,WIFI
D4:3F:32:7B:9D:63,,[WPA3_PSK],2025-12-18 15:25:37,6,-83,34.0494919,-117.1566315,449.10,2.00,WIFI
28:94:01:3F:DF:F9,NETGEAR66,[WPA2_PSK],2025-12-18 15:25:39,8,-92,34.0495033,-117.1565552,449.30,2.00,WIFI
E2:62:79:9D:23:0C,MySpectrumWiFi90-2G,[WPA2_PSK],2025-12-18 15:25:42,11,-91,34.0495033,-117.1565552,449.00,2.00,WIFI
DC:62:79:9D:23:0C,HopeCenter,[WPA2_PSK],2025-12-18 15:25:42,11,-92,34.0495033,-117.1565552,449.00,2.00,WIFI
A0:89:66:94:75:A8,,[WPA_WPA2_PSK],2025-12-18 15:25:45,1,-89,34.0495110,-117.1564789,448.70,2.00,WIFI
74:37:5F:A7:A4:6B,garshome,[WPA2_PSK],2025-12-18 15:25:45,1,-95,34.0495110,-117.1564789,448.70,2.00,WIFI
94:F7:17:CF:C0:FC,,[WPA_WPA2_PSK],2025-12-18 15:25:54,9,-95,34.0495110,-117.1558533,449.00,2.00,WIFI
B8:66:85:49:CF:A6,MySpectrumWiFia0-2G,[WPA2_PSK],2025-12-18 15:25:56,11,-93,34.0494919,-117.1556244,449.70,2.00,WIFI
C8:63:FC:65:27:88,Frontier5184,[WPA2_PSK],2025-12-18 15:25:56,11,-97,34.0494919,-117.1556244,449.70,2.00,WIFI
80:78:71:5D:95:11,SpectrumSetup-13,[WPA2_PSK],2025-12-18 15:26:14,1,-91,34.0483971,-117.1535187,457.40,2.00,WIFI
5E:E3:82:52:5B:58,CHEVROLET8472,[WPA2_WPA3_PSK],2025-12-18 15:27:2,6,-81,34.0483742,-117.1470642,474.40,2.00,WIFI
E6:63:DA:31:B7:30,,[WPA2_PSK],2025-12-18 15:27:4,8,-92,34.0483742,-117.1467819,475.20,2.00,WIFI
08:B4:B1:25:FF:CF,8Lakers24,[WPA2_PSK],2025-12-18 15:27:21,11,-94,34.0483742,-117.1438217,482.60,2.00,WIFI
88:6A:E3:D6:B9:C6,tld6b9c6,[WPA2_PSK],2025-12-18 15:27:21,11,-96,34.0483742,-117.1438217,482.60,2.00,WIFI
C0:6F:98:88:E1:E6,VerSteegCircus,[WPA2_PSK],2025-12-18 15:27:24,1,-87,34.0483742,-117.1432648,484.30,2.00,WIFI
C0:6F:98:88:E1:E9,,[OPEN],2025-12-18 15:27:24,1,-88,34.0483742,-117.1432648,484.30,2.00,WIFI
F0:B6:61:56:6C:E4,,[WPA3_PSK],2025-12-18 15:27:30,6,-87,34.0483742,-117.1421356,487.90,2.00,WIFI
F0:B6:61:56:6C:E7,Dodgers 44,[WPA2_PSK],2025-12-18 15:27:30,6,-89,34.0483742,-117.1421356,487.90,2.00,WIFI
FC:E8:C0:83:4A:BD,PNR08IF3105DBA90B0,[OPEN],2025-12-18 15:28:34,1,-92,34.0483170,-117.1315155,514.70,2.00,WIFI
5C:01:3B:F1:64:49,PNR08IF3106C0DB0AA,[OPEN],2025-12-18 15:28:34,1,-95,34.0483170,-117.1315155,514.70,2.00,WIFI
22:AD:56:B6:8A:F9,Hotspot8AF9,[WPA_WPA2_PSK],2025-12-18 15:32:45,1,-93,34.0362816,-117.0919113,631.30,2.00,WIFI
04:F0:21:66:0B:46,,[WPA2_PSK],2025-12-18 15:32:51,6,-93,34.0357285,-117.0917053,625.30,2.00,WIFI
34:98:B5:5C:6D:C0,YAPS WIFI,[WPA2_PSK],2025-12-18 15:33:4,5,-95,34.0356216,-117.0912628,625.10,2.00,WIFI
F4:52:46:09:14:70,ATT-WIFI-8037,[WPA2_WPA3_PSK],2025-12-18 15:33:7,8,-91,34.0356293,-117.0910110,624.30,2.00,WIFI
F6:52:46:19:14:70,,[WPA2_WPA3_PSK],2025-12-18 15:33:7,8,-92,34.0356293,-117.0910110,624.30,2.00,WIFI
90:E9:5E:DD:8C:E1,Vendor,[WPA2_PSK],2025-12-18 15:33:28,1,-90,34.0358391,-117.0896454,617.60,2.00,WIFI
90:E9:5E:DD:8C:E4,YHS-2.4GHz,[WPA2_PSK],2025-12-18 15:33:28,1,-90,34.0358391,-117.0896454,617.60,2.00,WIFI
90:E9:5E:DD:8C:E7,YCJUSD-Open2.4GHz,[OPEN],2025-12-18 15:33:28,1,-90,34.0358391,-117.0896454,617.60,2.00,WIFI
90:E9:5E:DD:8C:E3,,[WPA2_PSK],2025-12-18 15:33:28,1,-91,34.0358391,-117.0896454,617.60,2.00,WIFI
90:E9:5E:DD:8C:E2,YHSStore,[WPA2_PSK],2025-12-18 15:33:28,1,-92,34.0358391,-117.0896454,617.60,2.00,WIFI
90:E9:5E:DD:8C:E9,,[WPA2_PSK],2025-12-18 15:33:28,1,-92,34.0358391,-117.0896454,617.60,2.00,WIFI
9C:C9:EB:E1:83:0B,,[WPA2_PSK],2025-12-18 15:33:30,2,-83,34.0358582,-117.0897141,617.60,2.00,WIFI
68:4A:76:76:FF:87,,[OPEN],2025-12-18 15:33:34,6,-87,34.0358162,-117.0897903,617.90,2.00,WIFI
68:4A:76:76:FF:83,,[WPA3_PSK],2025-12-18 15:33:34,6,-89,34.0358162,-117.0897903,617.90,2.00,WIFI
C8:28:E5:3D:D6:25,SATOctober,[WPA2_PSK],2025-12-18 15:33:42,1,-94,34.0358124,-117.0897903,618.00,2.00,WIFI
68:4A:76:76:FF:85,eero Bmx,[WPA2_PSK],2025-12-18 15:33:48,6,-86,34.0358124,-117.0897903,617.90,2.00,WIFI
90:E9:5E:DD:8C:E5,SATOctober,[WPA2_PSK],2025-12-18 15:33:57,1,-93,34.0357132,-117.0899200,618.70,2.00,WIFI
A8:4F:A4:97:F5:D4,A4_97f5d4,[WPA2_PSK],2025-12-18 15:34:52,1,-77,34.0369492,-117.0933380,634.30,1.75,WIFI
00:30:44:B7:7E:E4,R980-ee3,[WPA2_PSK],2025-12-18 15:35:31,11,-93,34.0366135,-117.0976868,636.70,1.75,WIFI
90:9A:4A:CC:91:D7,Lanes_2G,[WPA2_PSK],2025-12-18 15:35:58,10,-93,34.0366478,-117.1008148,645.80,1.75,WIFI
8A:9A:4A:CC:91:D9,,[WPA2_PSK],2025-12-18 15:35:58,10,-96,34.0366478,-117.1008148,645.80,1.75,WIFI
22:AD:56:25:3D:2B,Hotspot3D2B,[WPA_WPA2_PSK],2025-12-18 15:36:54,11,-88,34.0423889,-117.1115494,610.50,2.00,WIFI
80:3F:5D:76:99:7A,JCW Co,[WPA2_PSK],2025-12-18 15:38:1,7,-95,34.0482788,-117.1222763,537.40,1.75,WIFI
5C:01:3B:F1:64:A1,PNR08IF3106C0DE0AD,[OPEN],2025-12-18 15:38:36,1,-91,34.0483551,-117.1304779,518.60,1.75,WIFI
FA:92:BF:67:39:6F,,[WPA2_PSK],2025-12-18 15:38:42,6,-90,34.0483589,-117.1319351,516.10,1.75,WIFI
58:96:71:08:4A:A2,Verizon_RWFDR3,[WPA2_PSK],2025-12-18 15:39:4,1,-93,34.0484161,-117.1371918,502.60,1.75,WIFI
AC:91:9B:C0:97:0A,Verizon_6TPYV7,[WPA2_PSK],2025-12-18 15:39:18,1,-94,34.0484390,-117.1388168,499.70,1.75,WIFI
40:D5:21:55:93:AE,myChevrolet1383,[WPA2_PSK],2025-12-18 15:39:29,11,-95,34.0484276,-117.1401520,497.10,1.75,WIFI
F0:B6:61:56:6C:EA,,[OPEN],2025-12-18 15:39:38,6,-87,34.0484238,-117.1419067,491.80,1.75,WIFI
94:F7:17:83:EB:98,,[WPA_WPA2_PSK],2025-12-18 15:40:0,1,-94,34.0484200,-117.1461945,480.00,1.75,WIFI
10:0C:6B:49:BB:A5,Shuyun Mesh,[WPA2_PSK],2025-12-18 15:40:3,3,-89,34.0484200,-117.1467361,478.60,1.75,WIFI
38:8B:59:DE:B9:8B,Wiley,[WPA2_PSK],2025-12-18 15:40:48,6,-89,34.0484657,-117.1535873,458.70,1.75,WIFI
