WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
82:6C:6C:2A:D7:70,Lan Solo,[WPA2_PSK],2025-12-5 0:38:9,1,-10,34.0425720,-117.1120758,601.20,2.00,WIFI
82:6C:6C:6A:D7:70,,[WPA2_PSK],2025-12-5 0:38:9,1,-10,34.0425720,-117.1120758,601.20,2.00,WIFI
82:6C:6C:4A:D7:70,,[WPA2_PSK],2025-12-5 0:38:9,1,-10,34.0425720,-117.1120758,601.20,2.00,WIFI
BC:82:5D:67:20:95,RonDog,[WPA2_PSK],2025-12-5 0:38:9,1,-85,34.0425720,-117.1120758,601.20,2.00,WIFI
C4:49:BB:E0:FC:09,Shadow,[WPA2_PSK],2025-12-5 0:38:14,6,-76,34.0433121,-117.1131592,592.90,2.00,WIFI
3A:14:F8:DD:A2:A4,GMC2055,[WPA2_WPA3_PSK],2025-12-5 0:38:14,6,-77,34.0433121,-117.1131592,592.90,2.00,WIFI
C4:49:BB:DC:45:FD,janettes canyon,[WPA2_PSK],2025-12-5 0:38:21,1,-75,34.0445213,-117.1145782,582.20,2.00,WIFI
62:E6:F0:E1:A8:48,2022GMC,[WPA2_PSK],2025-12-5 0:38:49,1,-81,34.0483093,-117.1202469,540.50,2.00,WIFI
24:F3:E3:74:AE:86,31144,[WPA2_PSK],2025-12-5 0:39:1,11,-81,34.0482712,-117.1230621,528.00,2.00,WIFI
60:B6:E1:C5:BB:DF,ENVOY_005846,[OPEN],2025-12-5 0:39:7,3,-94,34.0482826,-117.1244888,524.20,2.00,WIFI
80:3F:5D:76:99:7A,JCW Co,[WPA2_PSK],2025-12-5 0:39:11,7,-86,34.0482903,-117.1254272,519.50,2.00,WIFI
48:70:1E:10:2D:1D,ENVOY_049203,[OPEN],2025-12-5 0:39:12,8,-84,34.0482903,-117.1256485,518.90,2.00,WIFI
C8:C6:FE:03:AD:43,,[WPA3_PSK],2025-12-5 0:39:24,6,-89,34.0483131,-117.1282196,512.80,2.00,WIFI
54:B7:BD:DF:48:13,Verizon_9CD9V3,[WPA2_PSK],2025-12-5 0:39:24,6,-90,34.0483131,-117.1282196,512.80,2.00,WIFI
06:DF:5A:6A:B8:B5,,[WPA2_PSK],2025-12-5 0:39:29,11,-87,34.0483208,-117.1292953,512.40,2.00,WIFI
06:DF:5A:4A:B8:B5,,[WPA2_PSK],2025-12-5 0:39:29,11,-89,34.0483208,-117.1292953,512.40,2.00,WIFI
FA:92:BF:67:39:6F,,[WPA2_PSK],2025-12-5 0:39:29,11,-90,34.0483208,-117.1292953,512.40,2.00,WIFI
3A:98:B5:E2:B6:D7,rtgyyg-Wifi-Network,[WPA2_PSK],2025-12-5 0:39:41,9,-94,34.0483360,-117.1318207,510.10,2.00,WIFI
34:98:B5:E2:B6:D7,,[WPA2_PSK],2025-12-5 0:39:41,9,-95,34.0483360,-117.1318207,510.10,2.00,WIFI
42:98:B5:E2:B6:D7,rtgyyg-Wifi-Network-2G,[WPA2_PSK],2025-12-5 0:39:41,9,-96,34.0483360,-117.1318207,510.10,2.00,WIFI
F4:92:BF:67:39:6F,Driessnack-WiFi,[WPA2_PSK],2025-12-5 0:39:43,11,-80,34.0483398,-117.1322403,509.30,2.00,WIFI
1A:A7:12:6F:61:97,,[WPA2_PSK],2025-12-5 0:39:43,11,-87,34.0483398,-117.1322403,509.30,2.00,WIFI
1A:A7:12:4F:61:97,,[WPA2_PSK],2025-12-5 0:39:43,11,-89,34.0483398,-117.1322403,509.30,2.00,WIFI
3E:98:B5:96:62:4A,,[WPA2_PSK],2025-12-5 0:39:43,11,-90,34.0483398,-117.1322403,509.30,2.00,WIFI
1A:A7:12:2F:61:97,STARLINK,[OPEN],2025-12-5 0:39:43,11,-90,34.0483398,-117.1322403,509.30,2.00,WIFI
AA:A7:B9:A5:BB:BF,,[WPA2_PSK],2025-12-5 0:39:49,3,-66,34.0483513,-117.1334686,506.50,2.00,WIFI
24:2D:6C:12:4E:91,abc123 traeger,[WPA2_PSK],2025-12-5 0:39:52,6,-85,34.0483589,-117.1340790,505.40,2.00,WIFI
14:59:C0:A0:F7:46,NETGEAR49,[WPA2_PSK],2025-12-5 0:39:52,6,-89,34.0483589,-117.1340790,505.40,2.00,WIFI
04:17:B6:37:9C:3E,,[WPA_WPA2_PSK],2025-12-5 0:40:3,3,-90,34.0483818,-117.1362991,499.00,2.00,WIFI
58:96:71:57:E6:B2,Verizon_GRBG37,[WPA2_PSK],2025-12-5 0:40:6,6,-88,34.0483932,-117.1369095,496.70,2.00,WIFI
00:80:AE:E5:92:4F,hugh438563,[WPA2_PSK],2025-12-5 0:40:6,6,-88,34.0483932,-117.1369095,496.70,2.00,WIFI
24:41:FE:52:E8:72,Verizon_7LBVW6,[WPA2_PSK],2025-12-5 0:40:6,6,-90,34.0483932,-117.1369095,496.70,2.00,WIFI
24:41:FE:95:2E:4A,Verizon_VQQR4Y,[WPA2_PSK],2025-12-5 0:40:11,11,-87,34.0484161,-117.1378937,493.60,2.00,WIFI
BC:DF:58:FD:F2:32,K&L86,[WPA2_PSK],2025-12-5 0:40:11,11,-88,34.0484161,-117.1378937,493.60,2.00,WIFI
10:2C:B1:46:2C:2F,,[WPA_WPA2_PSK],2025-12-5 0:40:11,11,-90,34.0484161,-117.1378937,493.60,2.00,WIFI
00:80:AE:A4:38:88,hug2g566622,[WPA2_PSK],2025-12-5 0:40:11,11,-90,34.0484161,-117.1378937,493.60,2.00,WIFI
A8:A2:37:CB:94:97,Verizon_NDV64B,[WPA2_PSK],2025-12-5 0:40:11,11,-91,34.0484161,-117.1378937,493.60,2.00,WIFI
24:94:CB:4C:F2:B8,Frontier7456,[WPA2_PSK],2025-12-5 0:40:11,11,-93,34.0484161,-117.1378937,493.60,2.00,WIFI
0A:80:AE:A4:38:88,,[WPA2_PSK],2025-12-5 0:40:11,11,-94,34.0484161,-117.1378937,493.60,2.00,WIFI
