WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
A4:11:62:72:9A:12,ARLO_VMB_4422026869,[WPA2_PSK],2025-12-18 23:9:50,2,-88,34.0444145,-117.2011185,347.60,11.75,WIFI
90:CA:FA:9B:5D:1A,The Force,[WPA2_PSK],2025-12-18 23:9:54,6,-91,34.0444298,-117.2011185,345.50,11.75,WIFI
F8:5B:3B:CE:64:39,MandC,[WPA2_PSK],2025-12-18 23:9:59,11,-88,34.0444069,-117.2011566,345.40,3.25,WIFI
1E:67:BE:09:97:E9,,[WPA2_PSK],2025-12-18 23:10:2,1,-84,34.0443916,-117.2011948,345.30,3.25,WIFI
2C:67:BE:09:97:EF,SpectrumSetup-97EB,[WPA2_PSK],2025-12-18 23:10:2,1,-85,34.0443916,-117.2011948,345.30,3.25,WIFI
54:04:63:FB:12:D8,,[WPA_WPA2_PSK],2025-12-18 23:10:2,1,-92,34.0443916,-117.2011948,345.30,3.25,WIFI
98:ED:5C:83:A7:13,TeslaPV_83A713,[WPA2_PSK],2025-12-18 23:10:6,4,-91,34.0443687,-117.2012329,346.00,3.25,WIFI
D4:05:DE:89:EE:67,Blossom,[WPA2_PSK],2025-12-18 23:10:13,11,-88,34.0445366,-117.2013779,345.40,3.25,WIFI
D4:05:DE:89:EE:64,,[WPA3_PSK],2025-12-18 23:10:13,11,-89,34.0445366,-117.2013779,345.40,3.25,WIFI
22:3E:A4:04:CF:C2,,[WPA2_PSK],2025-12-18 23:10:13,11,-93,34.0445366,-117.2013779,345.40,3.25,WIFI
CC:40:D0:A2:8E:62,NETGEAR91,[WPA2_PSK],2025-12-18 23:10:16,1,-88,34.0447197,-117.2015152,343.30,3.25,WIFI
74:AC:B9:BD:CB:D1,BT_Magnolia,[WPA2_PSK],2025-12-18 23:10:22,6,-93,34.0449524,-117.2016907,348.10,3.25,WIFI
7E:AC:B9:BD:CB:D1,iPhoneSetup,[WPA2_PSK],2025-12-18 23:10:22,6,-93,34.0449524,-117.2016907,348.10,3.25,WIFI
7A:AC:B9:BD:CB:D1,BT_Magnolia_guest,[WPA2_PSK],2025-12-18 23:10:22,6,-94,34.0449524,-117.2016907,348.10,3.25,WIFI
82:AC:B9:BD:CB:D1,,[WPA2_PSK],2025-12-18 23:10:22,6,-94,34.0449524,-117.2016907,348.10,3.25,WIFI
74:AC:B9:BD:D4:B8,BT_Magnolia,[WPA2_PSK],2025-12-18 23:10:36,6,-91,34.0451355,-117.2014542,360.70,3.25,WIFI
7A:AC:B9:BD:D4:B8,BT_Magnolia_guest,[WPA2_PSK],2025-12-18 23:10:36,6,-91,34.0451355,-117.2014542,360.70,3.25,WIFI
58:2F:F7:68:A1:56,SpectrumSetup-50,[WPA2_PSK],2025-12-18 23:10:36,6,-94,34.0451355,-117.2014542,360.70,3.25,WIFI
90:48:46:C2:6E:23,ENVOY_112083,[OPEN],2025-12-18 23:10:48,4,-94,34.0451851,-117.2013626,361.30,3.25,WIFI
44:EA:D8:1E:24:B8,ChimePro-1E24B7,[OPEN],2025-12-18 23:10:50,6,-93,34.0451927,-117.2013550,361.20,3.25,WIFI
66:CB:E9:7C:99:EC,[LG_Oven]99ec,[WPA2_PSK],2025-12-18 23:10:55,11,-91,34.0452194,-117.2012939,361.20,3.25,WIFI
90:9A:4A:47:AA:E6,joolastar-ext,[WPA2_PSK],2025-12-18 23:11:9,11,-91,34.0451851,-117.2008896,360.10,2.25,WIFI
5E:07:7D:29:B6:91,ORBI26-Guest,[WPA2_PSK],2025-12-18 23:11:15,3,-85,34.0446815,-117.2004776,361.30,2.25,WIFI
54:07:7D:29:B6:91,,[WPA2_PSK],2025-12-18 23:11:15,3,-87,34.0446815,-117.2004776,361.30,2.25,WIFI
80:69:1A:94:41:B4,Leason2.0,[WPA2_WPA3_PSK],2025-12-18 23:11:17,5,-84,34.0444908,-117.2003326,361.80,2.25,WIFI
