WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
90:CA:FA:9B:5C:CF,The Force,[WPA2_PSK],2025-3-22 19:52:45,1,-58,34.0444221,-117.2010574,385.10,8.00,WIFI
9A:0C:7A:D4:2C:F8,SpectrumSetup-97EB,[WPA2_PSK],2025-3-22 19:52:45,1,-87,34.0444221,-117.2010574,385.10,8.00,WIFI
AA:0C:7A:D4:2C:F8,,[WPA2_PSK],2025-3-22 19:52:45,1,-90,34.0444221,-117.2010574,385.10,8.00,WIFI
AA:0C:7A:D4:3E:98,,[WPA2_PSK],2025-3-22 19:52:45,1,-91,34.0444221,-117.2010574,385.10,8.00,WIFI
A4:11:62:72:9A:12,ARLO_VMB_4422026869,[WPA2_PSK],2025-3-22 19:52:47,3,-78,34.0444221,-117.2010574,385.40,8.00,WIFI
90:CA:FA:9B:5D:1A,The Force,[WPA2_PSK],2025-3-22 19:52:50,6,-37,34.0444183,-117.2010574,386.50,8.00,WIFI
90:CA:FA:9B:59:3C,The Force,[WPA2_PSK],2025-3-22 19:52:50,6,-40,34.0444183,-117.2010574,386.50,8.00,WIFI
AE:86:74:C6:15:D7,,[OPEN],2025-3-22 19:52:50,6,-61,34.0444183,-117.2010574,386.50,8.00,WIFI
D4:3F:32:6C:47:C6,durian,[WPA2_PSK],2025-3-22 19:52:50,6,-76,34.0444183,-117.2010574,386.50,8.00,WIFI
D4:3F:32:6C:47:C3,,[WPA3_PSK],2025-3-22 19:52:50,6,-77,34.0444183,-117.2010574,386.50,8.00,WIFI
D4:3F:32:6C:47:C9,,[OPEN],2025-3-22 19:52:50,6,-77,34.0444183,-117.2010574,386.50,8.00,WIFI
58:2F:F7:75:40:C6,SpectrumSetup-C0,[WPA2_PSK],2025-3-22 19:52:50,6,-79,34.0444183,-117.2010574,386.50,8.00,WIFI
22:48:6C:B1:A8:3B,,[WPA2_PSK],2025-3-22 19:52:50,6,-86,34.0444183,-117.2010574,386.50,8.00,WIFI
80:78:71:80:F3:1F,SpectrumSetup-21,[WPA2_PSK],2025-3-22 19:52:50,6,-86,34.0444183,-117.2010574,386.50,8.00,WIFI
34:53:D2:52:09:CE,SpectrumSetup-C8,[WPA2_PSK],2025-3-22 19:52:50,6,-86,34.0444183,-117.2010574,386.50,8.00,WIFI
A0:64:8F:EA:3E:51,MySpectrumWiFi53-2G,[WPA2_PSK],2025-3-22 19:52:50,6,-91,34.0444183,-117.2010574,386.50,8.00,WIFI
FC:34:97:05:D4:D1,BeOurGuest,[WPA2_WPA3_PSK],2025-3-22 19:52:52,8,-87,34.0444183,-117.2010574,386.60,8.00,WIFI
00:22:6C:A7:D6:9C,,[OPEN],2025-3-22 19:52:52,8,-92,34.0444183,-117.2010574,386.60,8.00,WIFI
10:DA:43:99:AA:F6,NETGEAR29,[WPA2_PSK],2025-3-22 19:52:53,9,-75,34.0444183,-117.2010574,386.60,8.00,WIFI
86:69:1A:94:41:B4,,[WPA2_WPA3_PSK],2025-3-22 19:52:53,9,-84,34.0444183,-117.2010574,386.60,8.00,WIFI
60:45:CB:5C:8F:31,Voldemort_2.4,[WPA2_PSK],2025-3-22 19:52:54,10,-96,34.0444183,-117.2010574,386.50,8.00,WIFI
00:13:37:AA:3A:34,Redlands Free WiFi,[OPEN],2025-3-22 19:52:55,11,-64,34.0444183,-117.2010574,386.40,8.00,WIFI
02:13:37:AA:3A:34,manage,[WPA2_PSK],2025-3-22 19:52:55,11,-64,34.0444183,-117.2010574,386.40,8.00,WIFI
D4:05:DE:89:EE:67,Honn,[WPA2_PSK],2025-3-22 19:52:55,11,-74,34.0444183,-117.2010574,386.40,8.00,WIFI
D4:05:DE:89:EE:64,,[WPA3_PSK],2025-3-22 19:52:55,11,-74,34.0444183,-117.2010574,386.40,8.00,WIFI
D4:05:DE:89:EE:6A,,[OPEN],2025-3-22 19:52:55,11,-74,34.0444183,-117.2010574,386.40,8.00,WIFI
2C:67:BE:09:97:EF,SpectrumSetup-97EB,[WPA2_PSK],2025-3-22 19:52:55,11,-86,34.0444183,-117.2010574,386.40,8.00,WIFI
1E:67:BE:09:97:E8,,[WPA2_PSK],2025-3-22 19:52:55,11,-86,34.0444183,-117.2010574,386.40,8.00,WIFI
00:23:A7:D8:D9:89,TEG-1Y9,[WPA_WPA2_PSK],2025-3-22 19:52:55,11,-87,34.0444183,-117.2010574,386.40,8.00,WIFI
84:A0:6E:C9:E2:16,joola-2G,[WPA2_PSK],2025-3-22 19:52:55,11,-88,34.0444183,-117.2010574,386.40,8.00,WIFI
22:3E:A4:04:CF:C2,,[WPA2_PSK],2025-3-22 19:52:55,11,-91,34.0444183,-117.2010574,386.40,8.00,WIFI
CC:40:D0:A2:8E:62,NETGEAR91,[WPA2_PSK],2025-3-22 19:52:56,1,-95,34.0444145,-117.2010574,386.30,8.00,WIFI
