WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
04:7B:CB:25:71:FB,Ring-2571fb,[OPEN],2025-12-2 4:4:32,1,-75,34.0612411,-117.2002563,349.30,3.75,WIFI
78:45:58:27:E8:21,EDGE Wi-Fi A,[WPA2_PSK],2025-12-2 4:4:32,1,-83,34.0612411,-117.2002563,349.30,3.75,WIFI
82:45:58:27:E8:19,,[WPA2_PSK],2025-12-2 4:4:32,1,-83,34.0612411,-117.2002563,349.30,3.75,WIFI
7E:45:58:27:E8:21,ATD Guest,[WPA2_PSK],2025-12-2 4:4:32,1,-83,34.0612411,-117.2002563,349.30,3.75,WIFI
82:45:58:27:E8:21,,[WPA2_PSK],2025-12-2 4:4:32,1,-84,34.0612411,-117.2002563,349.30,3.75,WIFI
7C:0C:F6:0B:C3:24,Dash-6832,[WPA2_PSK],2025-12-2 4:4:32,1,-84,34.0612411,-117.2002563,349.30,3.75,WIFI
18:B1:69:8F:CA:A0,KGFwifi,[WPA2_PSK],2025-12-2 4:4:34,3,-85,34.0612411,-117.2002487,349.20,3.75,WIFI
CA:2C:4F:BB:CB:F6,HiSmart-01-ca2c4fbbcbf6,[OPEN],2025-12-2 4:4:34,3,-91,34.0612411,-117.2002487,349.20,3.75,WIFI
36:70:4E:D3:DE:53,,[WPA2_PSK],2025-12-2 4:4:37,6,-80,34.0612373,-117.2002411,349.10,3.75,WIFI
F0:9F:C2:D1:4F:5D,BHAC,[WPA2_WPA3_PSK],2025-12-2 4:4:37,6,-82,34.0612373,-117.2002411,349.10,3.75,WIFI
3A:70:4E:D3:DE:53,,[WPA2_PSK],2025-12-2 4:4:37,6,-82,34.0612373,-117.2002411,349.10,3.75,WIFI
32:70:4E:D3:DE:53,TBCC-Scan,[WPA2_PSK],2025-12-2 4:4:37,6,-83,34.0612373,-117.2002411,349.10,3.75,WIFI
28:70:4E:D3:DE:53,TBCC-Guest,[WPA2_PSK],2025-12-2 4:4:37,6,-84,34.0612373,-117.2002411,349.10,3.75,WIFI
36:70:4E:D3:30:F6,,[WPA2_PSK],2025-12-2 4:4:37,6,-89,34.0612373,-117.2002411,349.10,3.75,WIFI
18:B1:69:8F:50:14,KGFwifi,[WPA2_PSK],2025-12-2 4:4:40,9,-72,34.0612335,-117.2002335,349.30,3.75,WIFI
18:B1:69:E9:7B:D4,KGFwifi,[WPA2_PSK],2025-12-2 4:4:40,9,-92,34.0612335,-117.2002335,349.30,3.75,WIFI
00:25:CA:A3:48:D3,Motive AABL36MD431209,[WPA2_PSK],2025-12-2 4:4:51,6,-78,34.0612144,-117.2002335,349.60,2.25,WIFI
