WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
88:15:44:A8:37:95,,[WPA_WPA2_PSK],2025-3-26 2:45:44,1,-69,34.0524178,-117.1805954,392.30,2.00,WIFI
8E:15:44:A8:37:95,,[WPA2],2025-3-26 2:45:44,1,-69,34.0524178,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:37:95,EPIC-GUEST,[OPEN],2025-3-26 2:45:44,1,-69,34.0524178,-117.1805954,392.30,2.00,WIFI
86:15:44:A8:37:95,,[WPA2],2025-3-26 2:45:44,1,-69,34.0524178,-117.1805954,392.30,2.00,WIFI
B6:15:44:A8:37:95,,[WPA2],2025-3-26 2:45:44,1,-69,34.0524178,-117.1805954,392.30,2.00,WIFI
F4:05:95:D6:FB:F6,valerieceleryy,[WPA2_PSK],2025-3-26 2:45:44,1,-71,34.0524178,-117.1805954,392.30,2.00,WIFI
84:1B:5E:D4:0A:B5,Cajon RX 2g,[WPA2_PSK],2025-3-26 2:45:44,1,-72,34.0524178,-117.1805954,392.30,2.00,WIFI
40:2B:50:89:90:08,Frontier3968,[WPA2_PSK],2025-3-26 2:45:44,1,-78,34.0524178,-117.1805954,392.30,2.00,WIFI
8A:15:04:F9:25:11,,[WPA2],2025-3-26 2:45:44,1,-83,34.0524178,-117.1805954,392.30,2.00,WIFI
8A:15:04:F9:25:12,EPIC-GUEST,[OPEN],2025-3-26 2:45:44,1,-85,34.0524178,-117.1805954,392.30,2.00,WIFI
8A:15:04:F9:25:13,,[WPA2],2025-3-26 2:45:44,1,-85,34.0524178,-117.1805954,392.30,2.00,WIFI
1C:AF:F7:D4:7A:B1,IN,[WPA2_PSK],2025-3-26 2:45:44,1,-86,34.0524178,-117.1805954,392.30,2.00,WIFI
9C:3D:CF:1F:0B:A6,ARLO_VMB_1741448156,[WPA2_PSK],2025-3-26 2:45:46,3,-71,34.0524178,-117.1805954,392.30,2.00,WIFI
C4:04:15:1E:15:0F,TheMissionRedlands,[WPA2_PSK],2025-3-26 2:45:46,3,-73,34.0524178,-117.1805954,392.30,2.00,WIFI
CA:2C:4F:AB:E5:76,HiSmart-01-ca2c4fabe576,[OPEN],2025-3-26 2:45:46,3,-87,34.0524178,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:37:C1,EPIC-GUEST,[OPEN],2025-3-26 2:45:49,6,-55,34.0524216,-117.1805954,392.30,2.00,WIFI
86:15:44:A8:37:C1,,[WPA2],2025-3-26 2:45:49,6,-56,34.0524216,-117.1805954,392.30,2.00,WIFI
B6:15:44:A8:37:C1,,[WPA2],2025-3-26 2:45:49,6,-56,34.0524216,-117.1805954,392.30,2.00,WIFI
88:15:44:A8:37:C1,CJN-Secure,[WPA_WPA2_PSK],2025-3-26 2:45:49,6,-56,34.0524216,-117.1805954,392.30,2.00,WIFI
8E:15:44:A8:37:C1,EPIC-WLAN,[WPA2],2025-3-26 2:45:49,6,-56,34.0524216,-117.1805954,392.30,2.00,WIFI
3C:52:82:1F:FF:B7,DIRECT-B6-HP ENVY 7640 series,[WPA2_PSK],2025-3-26 2:45:49,6,-57,34.0524216,-117.1805954,392.30,2.00,WIFI
30:60:0A:25:3B:B4,,[WPA_WPA2_PSK],2025-3-26 2:45:49,6,-71,34.0524216,-117.1805954,392.30,2.00,WIFI
5C:62:8B:42:B2:68,Paulson Ortho,[WPA2_PSK],2025-3-26 2:45:49,6,-71,34.0524216,-117.1805954,392.30,2.00,WIFI
66:62:8B:42:B2:68,,[WPA2_PSK],2025-3-26 2:45:49,6,-71,34.0524216,-117.1805954,392.30,2.00,WIFI
FC:12:63:8F:09:55,Spectrum-76,[WPA2_PSK],2025-3-26 2:45:49,6,-79,34.0524216,-117.1805954,392.30,2.00,WIFI
AC:8B:A9:9D:28:94,Cajon Dental,[WPA2_PSK],2025-3-26 2:45:49,6,-80,34.0524216,-117.1805954,392.30,2.00,WIFI
DC:92:72:EA:9B:2F,Frontier0450,[WPA2_PSK],2025-3-26 2:45:49,6,-80,34.0524216,-117.1805954,392.30,2.00,WIFI
94:91:7F:8A:43:42,MySpectrumWiFi44-2G,[WPA2_PSK],2025-3-26 2:45:49,6,-82,34.0524216,-117.1805954,392.30,2.00,WIFI
3E:94:ED:58:1D:17,,[WPA2_PSK],2025-3-26 2:45:53,10,-67,34.0524216,-117.1805954,392.30,2.00,WIFI
3E:94:ED:69:56:D4,Primemill,[WPA2_PSK],2025-3-26 2:45:53,10,-67,34.0524216,-117.1805954,392.30,2.00,WIFI
38:94:ED:58:1D:17,Primemill,[WPA2_PSK],2025-3-26 2:45:53,10,-69,34.0524216,-117.1805954,392.30,2.00,WIFI
38:94:ED:69:57:9C,,[WPA2_PSK],2025-3-26 2:45:53,10,-70,34.0524216,-117.1805954,392.30,2.00,WIFI
3E:94:ED:69:57:9C,Primemill,[WPA2_PSK],2025-3-26 2:45:53,10,-70,34.0524216,-117.1805954,392.30,2.00,WIFI
38:94:ED:69:56:D4,,[WPA2_PSK],2025-3-26 2:45:53,10,-70,34.0524216,-117.1805954,392.30,2.00,WIFI
DC:F5:1B:55:C7:C1,Verizon_GQD394,[WPA2_PSK],2025-3-26 2:45:54,11,-64,34.0524216,-117.1805954,392.30,2.00,WIFI
88:15:44:A8:3B:D5,,[WPA_WPA2_PSK],2025-3-26 2:45:54,11,-72,34.0524216,-117.1805954,392.30,2.00,WIFI
8E:15:44:A8:3B:D5,,[WPA2],2025-3-26 2:45:54,11,-72,34.0524216,-117.1805954,392.30,2.00,WIFI
B6:15:44:A8:3B:D5,,[WPA2],2025-3-26 2:45:54,11,-72,34.0524216,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:3B:D5,EPIC-GUEST,[OPEN],2025-3-26 2:45:54,11,-73,34.0524216,-117.1805954,392.30,2.00,WIFI
86:15:44:A8:3B:D5,,[WPA2],2025-3-26 2:45:54,11,-73,34.0524216,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:3C:0A,EPIC-GUEST,[OPEN],2025-3-26 2:45:54,11,-74,34.0524216,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:3C:42,EPIC-GUEST,[OPEN],2025-3-26 2:45:54,11,-77,34.0524216,-117.1805954,392.30,2.00,WIFI
86:15:44:A8:3C:42,,[WPA2],2025-3-26 2:45:54,11,-78,34.0524216,-117.1805954,392.30,2.00,WIFI
B6:15:44:A8:3C:42,,[WPA2],2025-3-26 2:45:54,11,-78,34.0524216,-117.1805954,392.30,2.00,WIFI
88:15:44:A8:3C:42,,[WPA_WPA2_PSK],2025-3-26 2:45:54,11,-79,34.0524216,-117.1805954,392.30,2.00,WIFI
8E:15:44:A8:3C:42,,[WPA2],2025-3-26 2:45:54,11,-79,34.0524216,-117.1805954,392.30,2.00,WIFI
B6:15:44:A8:3C:49,,[WPA2],2025-3-26 2:45:54,11,-83,34.0524216,-117.1805954,392.30,2.00,WIFI
82:15:44:A8:3C:49,EPIC-GUEST,[OPEN],2025-3-26 2:45:54,11,-83,34.0524216,-117.1805954,392.30,2.00,WIFI
86:15:44:A8:3C:49,EPIC-BYOD,[WPA2],2025-3-26 2:45:54,11,-83,34.0524216,-117.1805954,392.30,2.00,WIFI
00:18:05:19:EE:57,inhand,[WPA2_PSK],2025-3-26 2:45:58,1,-70,34.0524216,-117.1805878,392.40,2.00,WIFI
F6:9F:C2:A4:48:B1,,[WPA2_PSK],2025-3-26 2:45:58,1,-77,34.0524216,-117.1805878,392.40,2.00,WIFI
F0:9F:C2:A4:48:B1,2peasinapod,[WPA2_PSK],2025-3-26 2:45:58,1,-79,34.0524216,-117.1805878,392.40,2.00,WIFI
