WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
A2:A2:F4:4E:E8:52,,[WPA2_PSK],2025-3-23 0:50:35,9,-78,34.0415344,-117.1980057,376.50,5.50,WIFI
9C:A2:F4:4E:E8:56,kal-mesh,[WPA2_PSK],2025-3-23 0:50:35,9,-84,34.0415344,-117.1980057,376.50,5.50,WIFI
9C:A2:F4:4E:E8:52,kal-mesh,[WPA2_PSK],2025-3-23 0:50:35,9,-87,34.0415344,-117.1980057,376.50,5.50,WIFI
A2:A2:F4:4E:E8:56,,[WPA2_PSK],2025-3-23 0:50:35,9,-87,34.0415344,-117.1980057,376.50,5.50,WIFI
98:DA:C4:16:11:66,JAP,[WPA_WPA2_PSK],2025-3-23 0:50:35,9,-89,34.0415344,-117.1980057,376.50,5.50,WIFI
9E:DA:C4:16:46:12,,[WPA2_PSK],2025-3-23 0:50:35,9,-89,34.0415344,-117.1980057,376.50,5.50,WIFI
82:48:B8:F3:22:46,CLM1,[WPA2_PSK],2025-3-23 0:50:35,9,-91,34.0415344,-117.1980057,376.50,5.50,WIFI
B0:4E:26:80:DA:63,TP-Link_DA63,[WPA_WPA2_PSK],2025-3-23 0:50:37,11,-69,34.0413361,-117.1978455,377.80,5.50,WIFI
42:9E:9D:C1:80:8B,,[WPA2_PSK],2025-3-23 0:50:37,11,-70,34.0413361,-117.1978455,377.80,5.50,WIFI
48:5D:36:18:05:7C,FiOS-32ZW8,[WPA2_PSK],2025-3-23 0:50:37,11,-72,34.0413361,-117.1978455,377.80,5.50,WIFI
8C:85:80:EF:D6:79,,[WPA_WPA2_PSK],2025-3-23 0:50:37,11,-75,34.0413361,-117.1978455,377.80,5.50,WIFI
6C:C2:17:57:D8:21,HP-Print-21-Officejet Pro 8620,[WPA2_PSK],2025-3-23 0:50:37,11,-77,34.0413361,-117.1978455,377.80,5.50,WIFI
18:9C:27:74:05:A8,Frontier9840,[WPA2_PSK],2025-3-23 0:50:37,11,-78,34.0413361,-117.1978455,377.80,5.50,WIFI
54:47:CC:E8:2A:C6,Frontier0388,[WPA2_PSK],2025-3-23 0:50:37,11,-81,34.0413361,-117.1978455,377.80,5.50,WIFI
80:3F:5D:79:CE:BC,WAVLINK-N_CEBA,[WPA2_PSK],2025-3-23 0:50:41,1,-69,34.0409508,-117.1975250,381.20,5.50,WIFI
24:2D:6C:23:71:08,Frontier0536,[WPA2_PSK],2025-3-23 0:50:41,1,-72,34.0409508,-117.1975250,381.20,5.50,WIFI
24:2D:6C:23:71:0B,,[OPEN],2025-3-23 0:50:41,1,-73,34.0409508,-117.1975250,381.20,5.50,WIFI
24:2D:6C:23:71:05,,[WPA3_PSK],2025-3-23 0:50:41,1,-74,34.0409508,-117.1975250,381.20,5.50,WIFI
34:53:D2:C5:F2:71,LakesideChillin,[WPA2_PSK],2025-3-23 0:50:41,1,-76,34.0409508,-117.1975250,381.20,5.50,WIFI
D8:A7:56:67:A9:86,MySpectrumWiFi80-2G,[WPA2_PSK],2025-3-23 0:50:41,1,-79,34.0409508,-117.1975250,381.20,5.50,WIFI
12:2C:6B:6E:80:D2,SunPower40478,[WPA2_PSK],2025-3-23 0:50:41,1,-81,34.0409508,-117.1975250,381.20,5.50,WIFI
F0:7B:65:41:45:71,SpectrumSetup-456B,[WPA2_PSK],2025-3-23 0:50:41,1,-89,34.0409508,-117.1975250,381.20,5.50,WIFI
