WigleWifi-1.4,appRelease=v1.2.0,model=ESP32 Marauder,release=v1.2.0,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
7E:AC:B9:BD:CB:D1,iPhoneSetup,[WPA2_PSK],2025-3-28 20:52:58,6,-69,34.0449562,-117.2017746,363.80,3.25,WIFI
7A:AC:B9:BD:CB:D1,BT_Magnolia_guest,[WPA2_PSK],2025-3-28 20:52:58,6,-70,34.0449562,-117.2017746,363.80,3.25,WIFI
44:EA:D8:1E:24:B8,ChimePro-1E24B7,[OPEN],2025-3-28 20:52:58,6,-74,34.0449562,-117.2017746,363.80,3.25,WIFI
22:48:6C:B1:A8:3B,,[WPA2_PSK],2025-3-28 20:52:58,6,-84,34.0449562,-117.2017746,363.80,3.25,WIFI
90:CA:FA:9B:5D:1A,The Force,[WPA2_PSK],2025-3-28 20:52:58,6,-86,34.0449562,-117.2017746,363.80,3.25,WIFI
B0:BB:E5:2B:21:D6,SpectrumSetup-D0,[WPA2_PSK],2025-3-28 20:52:58,6,-88,34.0449562,-117.2017746,363.80,3.25,WIFI
C8:D3:FF:15:93:18,DIRECT-17-HP ENVY 5660 series,[WPA2_PSK],2025-3-28 20:52:58,6,-90,34.0449562,-117.2017746,363.80,3.25,WIFI
FC:34:97:05:D4:D0,Belle-2G,[WPA2_PSK],2025-3-28 20:53:0,8,-64,34.0450134,-117.2017593,363.80,3.25,WIFI
D8:C8:E9:79:87:E2,Lumiere,[WPA2_PSK],2025-3-28 20:53:0,8,-75,34.0450134,-117.2017593,363.80,3.25,WIFI
00:22:6C:A7:D7:04,,[OPEN],2025-3-28 20:53:0,8,-79,34.0450134,-117.2017593,363.80,3.25,WIFI
34:60:F9:5F:7E:1B,HandB,[WPA2_PSK],2025-3-28 20:53:1,9,-80,34.0450478,-117.2017288,364.00,2.50,WIFI
00:5F:67:8D:A1:3E,Adobo,[WPA2_PSK],2025-3-28 20:53:1,9,-88,34.0450478,-117.2017288,364.00,2.50,WIFI
66:CB:E9:7C:99:EC,[LG_Oven]99ec,[WPA2_PSK],2025-3-28 20:53:3,11,-64,34.0451164,-117.2016068,363.60,2.50,WIFI
84:A0:6E:C9:E2:16,joola-2G,[WPA2_PSK],2025-3-28 20:53:3,11,-71,34.0451164,-117.2016068,363.60,2.50,WIFI
84:1E:A3:29:7F:16,Marquez,[WPA2_PSK],2025-3-28 20:53:3,11,-77,34.0451164,-117.2016068,363.60,2.50,WIFI
5E:96:71:F3:F2:86,Verizon_Rod_guest,[WPA2_PSK],2025-3-28 20:53:3,11,-85,34.0451164,-117.2016068,363.60,2.50,WIFI
58:96:71:F3:F2:86,Virus Download,[WPA2_PSK],2025-3-28 20:53:3,11,-86,34.0451164,-117.2016068,363.60,2.50,WIFI
10:DA:43:99:AA:F6,NETGEAR29,[WPA2_PSK],2025-3-28 20:53:9,3,-87,34.0453262,-117.2012253,363.80,2.50,WIFI
28:C2:DD:BD:4C:74,WMbd4c74,[OPEN],2025-3-28 20:53:9,3,-88,34.0453262,-117.2012253,363.80,2.50,WIFI
80:69:1A:94:49:9A,Leason2.0,[WPA2_WPA3_PSK],2025-3-28 20:53:10,4,-85,34.0453529,-117.2011871,363.90,2.50,WIFI
86:69:1A:94:49:9A,,[WPA2_WPA3_PSK],2025-3-28 20:53:10,4,-86,34.0453529,-117.2011871,363.90,2.50,WIFI
9C:A5:70:9B:A0:05,Normanrose,[WPA2_PSK],2025-3-28 20:53:12,6,-73,34.0453644,-117.2011566,364.10,2.50,WIFI
9C:A5:70:9B:A0:07,,[OPEN],2025-3-28 20:53:12,6,-73,34.0453644,-117.2011566,364.10,2.50,WIFI
9C:A5:70:9B:A0:03,,[WPA3_PSK],2025-3-28 20:53:12,6,-75,34.0453644,-117.2011566,364.10,2.50,WIFI
F8:E4:FB:03:39:7E,2BPB2,[WPA2_PSK],2025-3-28 20:53:12,6,-76,34.0453644,-117.2011566,364.10,2.50,WIFI
F0:B6:61:0F:F0:C7,Pointer Wifi,[WPA2_PSK],2025-3-28 20:53:12,6,-83,34.0453644,-117.2011566,364.10,2.50,WIFI
6C:99:61:D5:FB:AE,SpectrumSetup-A8,[WPA2_PSK],2025-3-28 20:53:12,6,-88,34.0453644,-117.2011566,364.10,2.50,WIFI
F0:9F:C2:CC:90:F6,ManagementVds,[WPA2_WPA3_PSK],2025-3-28 20:53:12,6,-90,34.0453644,-117.2011566,364.10,2.50,WIFI
16:0C:6B:32:3D:8C,RPNet,[WPA2_PSK],2025-3-28 20:53:14,8,-85,34.0453644,-117.2011566,364.30,2.50,WIFI
56:60:F9:5F:7E:1B,,[WPA2_PSK],2025-3-28 20:53:15,9,-75,34.0453873,-117.2011337,364.30,2.50,WIFI
D8:EB:97:EE:2E:32,Keidel2.4-private,[WPA2_PSK],2025-3-28 20:53:16,10,-85,34.0454369,-117.2011185,364.30,2.50,WIFI
DA:EB:97:EE:2E:35,Keidel-guest2.4,[WPA2_PSK],2025-3-28 20:53:16,10,-85,34.0454369,-117.2011185,364.30,2.50,WIFI
F0:7B:65:3C:22:AA,SpectrumSetup-22A4,[WPA2_PSK],2025-3-28 20:53:17,11,-81,34.0454979,-117.2011261,364.40,2.50,WIFI
74:37:5F:DA:99:47,SpectrumSetup-45,[WPA2_PSK],2025-3-28 20:53:17,11,-83,34.0454979,-117.2011261,364.40,2.50,WIFI
34:53:D2:B6:95:0E,SpectrumSetup-08,[WPA2_PSK],2025-3-28 20:53:17,11,-85,34.0454979,-117.2011261,364.40,2.50,WIFI
7E:4D:8F:57:BE:F5,DIRECT-F5-HP OfficeJet Pro 8020,[WPA2_PSK],2025-3-28 20:53:17,11,-88,34.0454979,-117.2011261,364.40,2.50,WIFI
F4:05:95:A1:59:9E,SpectrumSetup-98,[WPA2_PSK],2025-3-28 20:53:20,1,-81,34.0457115,-117.2012711,364.10,2.50,WIFI
D8:A7:56:73:52:96,MySpectrumWiFi90-2G,[WPA2_PSK],2025-3-28 20:53:20,1,-84,34.0457115,-117.2012711,364.10,2.50,WIFI
00:CB:51:4F:64:8E,MySpectrumWiFi88-2G,[WPA2_PSK],2025-3-28 20:53:20,1,-86,34.0457115,-117.2012711,364.10,2.50,WIFI
DC:92:72:E3:69:AF,Frontier0168,[WPA2_PSK],2025-3-28 20:53:20,1,-86,34.0457115,-117.2012711,364.10,2.50,WIFI
22:E0:19:5C:07:5F,,[WPA2_PSK],2025-3-28 20:53:20,1,-88,34.0457115,-117.2012711,364.10,2.50,WIFI
BC:10:2F:5D:09:8B,[oven] Samsung,[WPA2_PSK],2025-3-28 20:53:20,1,-90,34.0457115,-117.2012711,364.10,2.50,WIFI
E4:F4:C6:15:AD:8C,wtwood,[WPA_WPA2_PSK],2025-3-28 20:53:24,4,-81,34.0460968,-117.2015686,362.10,2.50,WIFI
3C:52:82:20:57:50,DIRECT-4F-HP ENVY 7640 series,[WPA2_PSK],2025-3-28 20:53:24,4,-89,34.0460968,-117.2015686,362.10,2.50,WIFI
74:37:5F:55:FA:13,ierr2006,[WPA2_PSK],2025-3-28 20:53:26,6,-75,34.0462723,-117.2017059,361.30,2.50,WIFI
C8:E3:06:2B:EA:23,,[WPA3_PSK],2025-3-28 20:53:26,6,-79,34.0462723,-117.2017059,361.30,2.50,WIFI
C8:E3:06:2B:EA:27,,[OPEN],2025-3-28 20:53:26,6,-79,34.0462723,-117.2017059,361.30,2.50,WIFI
C8:E3:06:2B:EA:25,Wild horse,[WPA2_PSK],2025-3-28 20:53:26,6,-80,34.0462723,-117.2017059,361.30,2.50,WIFI
28:EC:22:32:61:29,,[OPEN],2025-3-28 20:53:26,6,-81,34.0462723,-117.2017059,361.30,2.50,WIFI
28:EC:22:32:61:26,net,[WPA2_PSK],2025-3-28 20:53:26,6,-81,34.0462723,-117.2017059,361.30,2.50,WIFI
28:EC:22:32:61:2F,net Guest,[WPA2_PSK],2025-3-28 20:53:26,6,-81,34.0462723,-117.2017059,361.30,2.50,WIFI
D0:6D:C9:2D:C7:86,Fruit Farm,[WPA2_PSK],2025-3-28 20:53:26,6,-81,34.0462723,-117.2017059,361.30,2.50,WIFI
88:67:46:64:0E:E3,,[WPA3_PSK],2025-3-28 20:53:26,6,-82,34.0462723,-117.2017059,361.30,2.50,WIFI
28:EC:22:32:61:23,,[WPA3_PSK],2025-3-28 20:53:26,6,-82,34.0462723,-117.2017059,361.30,2.50,WIFI
B0:FC:88:27:72:47,MAVDPT26,[WPA2_PSK],2025-3-28 20:53:26,6,-85,34.0462723,-117.2017059,361.30,2.50,WIFI
08:B4:B1:E8:C4:5C,Drug Addicts Only,[WPA2_PSK],2025-3-28 20:53:26,6,-86,34.0462723,-117.2017059,361.30,2.50,WIFI
F8:5B:3B:37:B5:54,SpectrumSetup-56,[WPA2_PSK],2025-3-28 20:53:26,6,-87,34.0462723,-117.2017059,361.30,2.50,WIFI
FC:12:63:82:4E:A1,SpectrumSetup-A3,[WPA2_PSK],2025-3-28 20:53:26,6,-91,34.0462723,-117.2017059,361.30,2.50,WIFI
FC:B2:D6:C9:2B:B4,,[WPA_WPA2_PSK],2025-3-28 20:53:29,8,-89,34.0464630,-117.2018204,360.00,2.50,WIFI
BA:39:56:6D:F3:E1,,[WPA2_PSK],2025-3-28 20:53:30,9,-84,34.0465164,-117.2018509,359.80,2.50,WIFI
B6:39:56:6C:D8:D6,ORBI08,[WPA2_PSK],2025-3-28 20:53:30,9,-86,34.0465164,-117.2018509,359.80,2.50,WIFI
BA:39:56:6D:EF:6D,,[WPA2_PSK],2025-3-28 20:53:30,9,-88,34.0465164,-117.2018509,359.80,2.50,WIFI
B6:39:56:6D:EF:6D,ORBI08,[WPA2_PSK],2025-3-28 20:53:30,9,-93,34.0465164,-117.2018509,359.80,2.50,WIFI
CC:58:30:64:D4:D6,TMOBILE-D4D1,[WPA2_WPA3_PSK],2025-3-28 20:53:32,11,-65,34.0465736,-117.2018661,359.80,2.25,WIFI
9C:05:D6:62:FA:5A,ManagementVds,[WPA2_WPA3_PSK],2025-3-28 20:53:32,11,-72,34.0465736,-117.2018661,359.80,2.25,WIFI
DC:69:B5:37:EF:26,DESPAIN,[WPA2_PSK],2025-3-28 20:53:32,11,-73,34.0465736,-117.2018661,359.80,2.25,WIFI
DC:92:72:E5:8D:AF,Frontier0087,[WPA2_PSK],2025-3-28 20:53:32,11,-77,34.0465736,-117.2018661,359.80,2.25,WIFI
60:F4:19:8B:6B:23,,[WPA3_PSK],2025-3-28 20:53:32,11,-77,34.0465736,-117.2018661,359.80,2.25,WIFI
60:F4:19:8B:6B:29,,[OPEN],2025-3-28 20:53:32,11,-77,34.0465736,-117.2018661,359.80,2.25,WIFI
08:7B:12:43:AF:E6,Frontier1383,[WPA2_PSK],2025-3-28 20:53:32,11,-90,34.0465736,-117.2018661,359.80,2.25,WIFI
24:41:FE:48:01:22,Verizon_6KNG9L,[WPA2_PSK],2025-3-28 20:53:35,1,-74,34.0466576,-117.2018433,360.50,2.25,WIFI
80:78:71:09:36:9E,Dead space,[WPA2_PSK],2025-3-28 20:53:35,1,-79,34.0466576,-117.2018433,360.50,2.25,WIFI
F4:52:46:FF:52:46,SpectrumSetup-5249,[WPA2_PSK],2025-3-28 20:53:35,1,-83,34.0466576,-117.2018433,360.50,2.25,WIFI
A8:3A:79:F5:89:A1,CK_IOT,[WPA2_PSK],2025-3-28 20:53:35,1,-83,34.0466576,-117.2018433,360.50,2.25,WIFI
C0:89:AB:4C:93:98,Frontier4992,[WPA2_PSK],2025-3-28 20:53:35,1,-84,34.0466576,-117.2018433,360.50,2.25,WIFI
44:A5:6E:7C:C2:EB,ZEPHANEEZIE,[WPA2_PSK],2025-3-28 20:53:39,4,-90,34.0467987,-117.2015381,360.00,2.25,WIFI
D0:6D:C9:39:94:06,Frontier1031,[WPA2_PSK],2025-3-28 20:53:41,6,-78,34.0468788,-117.2012711,359.70,2.25,WIFI
60:F4:19:79:6E:66,asshole,[WPA2_PSK],2025-3-28 20:53:41,6,-80,34.0468788,-117.2012711,359.70,2.25,WIFI
58:2F:F7:75:40:C6,SpectrumSetup-C0,[WPA2_PSK],2025-3-28 20:53:41,6,-87,34.0468788,-117.2012711,359.70,2.25,WIFI
20:9A:7D:1B:2B:B6,SpectrumSetup-B8,[WPA2_PSK],2025-3-28 20:53:41,6,-89,34.0468788,-117.2012711,359.70,2.25,WIFI
34:68:95:FA:1E:1B,MyWifi,[WPA_WPA2_PSK],2025-3-28 20:53:42,7,-91,34.0469246,-117.2011185,359.50,2.25,WIFI
10:0C:6B:32:3D:8C,,[WPA2_PSK],2025-3-28 20:53:43,8,-93,34.0469742,-117.2009659,359.40,2.25,WIFI
94:83:C4:05:8A:C8,HSS,[WPA2_PSK],2025-3-28 20:53:46,11,-67,34.0471802,-117.2004929,358.40,2.25,WIFI
D4:05:DE:86:98:04,,[WPA3_PSK],2025-3-28 20:53:46,11,-73,34.0471802,-117.2004929,358.40,2.25,WIFI
D4:05:DE:86:98:0A,,[OPEN],2025-3-28 20:53:46,11,-73,34.0471802,-117.2004929,358.40,2.25,WIFI
D4:05:DE:86:98:07,Zeusx,[WPA2_PSK],2025-3-28 20:53:46,11,-73,34.0471802,-117.2004929,358.40,2.25,WIFI
F0:81:75:08:78:E6,MySpectrumWiFie0-2G,[WPA2_PSK],2025-3-28 20:53:46,11,-75,34.0471802,-117.2004929,358.40,2.25,WIFI
A4:97:33:AF:F4:A0,SpectrumSetup-A2,[WPA2_PSK],2025-3-28 20:53:46,11,-80,34.0471802,-117.2004929,358.40,2.25,WIFI
4C:19:5D:84:25:3B,SpectrumSetup-35,[WPA2_PSK],2025-3-28 20:53:46,11,-87,34.0471802,-117.2004929,358.40,2.25,WIFI
90:9A:4A:47:AA:E6,joola-5G_2.4GEXT,[WPA2_PSK],2025-3-28 20:53:46,11,-89,34.0471802,-117.2004929,358.40,2.25,WIFI
54:B7:BD:B8:7A:FF,Verizon_B3N96G,[WPA2_PSK],2025-3-28 20:53:49,1,-72,34.0474205,-117.2000122,358.10,2.25,WIFI
F4:52:46:8C:88:BF,McCartneyNetwork,[WPA2_PSK],2025-3-28 20:53:49,1,-83,34.0474205,-117.2000122,358.10,2.25,WIFI
8C:85:80:66:4E:68,,[WPA_WPA2_PSK],2025-3-28 20:53:49,1,-84,34.0474205,-117.2000122,358.10,2.25,WIFI
00:54:AF:43:B7:18,HotspotB718,[WPA_WPA2_PSK],2025-3-28 20:53:52,3,-85,34.0476723,-117.1995468,358.60,2.25,WIFI
C8:7F:54:12:98:00,DeepDark,[WPA2_PSK],2025-3-28 20:53:54,5,-77,34.0478363,-117.1992493,358.70,2.25,WIFI
F0:7B:65:26:2B:67,Kats!,[WPA2_PSK],2025-3-28 20:53:55,6,-66,34.0479126,-117.1991043,358.60,2.25,WIFI
F8:5B:3B:D7:73:9F,SpectrumSetup-A1,[WPA2_PSK],2025-3-28 20:53:55,6,-71,34.0479126,-117.1991043,358.60,2.25,WIFI
90:93:5A:0D:CD:5A,Monster Club,[WPA2_PSK],2025-3-28 20:53:55,6,-76,34.0479126,-117.1991043,358.60,2.25,WIFI
74:37:5F:26:BF:83,SpectrumSetup-81,[WPA2_PSK],2025-3-28 20:53:55,6,-77,34.0479126,-117.1991043,358.60,2.25,WIFI
B0:19:21:E0:3E:23,Wifussy,[WPA2_PSK],2025-3-28 20:53:55,6,-77,34.0479126,-117.1991043,358.60,2.25,WIFI
92:93:5A:0D:CD:2A,SBG8300Guest-F9E1,[WPA2_PSK],2025-3-28 20:53:55,6,-78,34.0479126,-117.1991043,358.60,2.25,WIFI
C0:6F:98:91:C9:E3,,[WPA3_PSK],2025-3-28 20:53:55,6,-78,34.0479126,-117.1991043,358.60,2.25,WIFI
C0:6F:98:91:C9:E9,,[OPEN],2025-3-28 20:53:55,6,-79,34.0479126,-117.1991043,358.60,2.25,WIFI
C0:6F:98:91:C9:E6,Mint2Be,[WPA2_PSK],2025-3-28 20:53:55,6,-79,34.0479126,-117.1991043,358.60,2.25,WIFI
D2:19:21:E0:3E:23,,[WPA2_PSK],2025-3-28 20:53:55,6,-80,34.0479126,-117.1991043,358.60,2.25,WIFI
F4:52:46:ED:56:6F,SpectrumSetup-71,[WPA2_PSK],2025-3-28 20:53:55,6,-83,34.0479126,-117.1991043,358.60,2.25,WIFI
84:EB:3E:44:94:A5,tl4494a4,[WPA2_PSK],2025-3-28 20:53:55,6,-85,34.0479126,-117.1991043,358.60,2.25,WIFI
A0:7F:8A:5B:CA:08,SpectrumSetup-CA02,[WPA2_PSK],2025-3-28 20:53:55,6,-86,34.0479126,-117.1991043,358.60,2.25,WIFI
A4:11:62:CA:12:34,ARLO_VMB_2804592903,[WPA2_PSK],2025-3-28 20:53:58,9,-82,34.0481491,-117.1986847,358.70,2.25,WIFI
CC:40:D0:05:83:4C,NETGEAR86,[WPA2_PSK],2025-3-28 20:53:58,9,-87,34.0481491,-117.1986847,358.70,2.25,WIFI
F4:63:49:D3:63:E3,EED Franklin T10 5440,[WPA2_PSK],2025-3-28 20:53:58,9,-87,34.0481491,-117.1986847,358.70,2.25,WIFI
9A:49:14:1B:6D:C7,myGMC 6dc7,[WPA2_PSK],2025-3-28 20:54:0,11,-78,34.0483055,-117.1984253,357.90,2.25,WIFI
34:53:D2:CC:08:E2,Bartlett,[WPA2_PSK],2025-3-28 20:54:0,11,-80,34.0483055,-117.1984253,357.90,2.25,WIFI
88:DE:7C:C3:9C:71,SpectrumSetup-73,[WPA2_PSK],2025-3-28 20:54:0,11,-82,34.0483055,-117.1984253,357.90,2.25,WIFI
C8:99:B2:19:46:F3,Verizon_CR3KDB,[WPA2_PSK],2025-3-28 20:54:2,1,-64,34.0484657,-117.1981354,358.10,2.25,WIFI
F8:5B:3B:1D:C8:46,SpectrumSetup-48,[WPA2_PSK],2025-3-28 20:54:2,1,-65,34.0484657,-117.1981354,358.10,2.25,WIFI
F0:7B:65:66:CE:5F,SpectrumSetup-CF,[WPA2_PSK],2025-3-28 20:54:2,1,-73,34.0484657,-117.1981354,358.10,2.25,WIFI
F0:7B:65:F1:42:D2,SpectrumSetup-42CC,[WPA2_PSK],2025-3-28 20:54:2,1,-80,34.0484657,-117.1981354,358.10,2.25,WIFI
30:93:BC:7E:0F:F6,MySpectrumWiFif0-2G,[WPA2_PSK],2025-3-28 20:54:2,1,-86,34.0484657,-117.1981354,358.10,2.25,WIFI
2C:00:AB:A8:90:F8,Frontier3232,[WPA2_PSK],2025-3-28 20:54:2,1,-87,34.0484657,-117.1981354,358.10,2.25,WIFI
04:17:B6:C3:1A:F6,,[WPA_WPA2_PSK],2025-3-28 20:54:9,6,-61,34.0490303,-117.1971054,360.60,2.25,WIFI
F4:05:95:9F:11:1C,Fie-15g,[WPA2_PSK],2025-3-28 20:54:9,6,-63,34.0490303,-117.1971054,360.60,2.25,WIFI
D4:3F:32:97:5A:26,SilverFox,[WPA2_PSK],2025-3-28 20:54:9,6,-73,34.0490303,-117.1971054,360.60,2.25,WIFI
F0:B6:61:FB:DB:27,He-Man,[WPA2_PSK],2025-3-28 20:54:9,6,-77,34.0490303,-117.1971054,360.60,2.25,WIFI
BC:96:E5:39:1B:98,Moraleswifi,[WPA2_PSK],2025-3-28 20:54:14,11,-64,34.0494576,-117.1963272,361.80,2.25,WIFI
7C:DB:98:8D:DF:19,MySpectrumWiFi1B-2G,[WPA2_PSK],2025-3-28 20:54:14,11,-66,34.0494576,-117.1963272,361.80,2.25,WIFI
F8:08:4F:D6:10:4E,SpectrumSetup-48,[WPA2_PSK],2025-3-28 20:54:14,11,-74,34.0494576,-117.1963272,361.80,2.25,WIFI
74:37:5F:9D:E8:5B,SpectrumSetup-59,[WPA2_PSK],2025-3-28 20:54:14,11,-78,34.0494576,-117.1963272,361.80,2.25,WIFI
A0:E7:AE:88:3D:19,G36-42B1,[WPA2_WPA3_PSK],2025-3-28 20:54:14,11,-79,34.0494576,-117.1963272,361.80,2.25,WIFI
A6:97:5C:B2:9E:55,VTECH_5754_9e55,[WPA2_PSK],2025-3-28 20:54:16,1,-66,34.0496330,-117.1960068,362.40,2.25,WIFI
F8:5B:3B:4B:CB:C9,ObiDobi,[WPA2_PSK],2025-3-28 20:54:16,1,-67,34.0496330,-117.1960068,362.40,2.25,WIFI
0E:5A:25:22:87:65,SpectrumSetup-64,[WPA2_PSK],2025-3-28 20:54:16,1,-70,34.0496330,-117.1960068,362.40,2.25,WIFI
88:DE:7C:4E:1F:83,SpectrumSetup-85,[WPA2_PSK],2025-3-28 20:54:16,1,-74,34.0496330,-117.1960068,362.40,2.25,WIFI
B8:66:85:D7:C5:46,MySpectrumWiFi40-2G,[WPA2_PSK],2025-3-28 20:54:16,1,-78,34.0496330,-117.1960068,362.40,2.25,WIFI
34:53:D2:E5:FB:CC,SpectrumSetup-C6,[WPA2_PSK],2025-3-28 20:54:16,1,-79,34.0496330,-117.1960068,362.40,2.25,WIFI
F4:69:42:4E:AE:2D,rebeccaswifi,[WPA2_PSK],2025-3-28 20:54:16,1,-83,34.0496330,-117.1960068,362.40,2.25,WIFI
C8:B4:22:58:B4:15,MySpectrumWiFi17-2G,[WPA2_PSK],2025-3-28 20:54:16,1,-84,34.0496330,-117.1960068,362.40,2.25,WIFI
B0:FC:88:07:07:76,Frontier0653,[WPA2_PSK],2025-3-28 20:54:16,1,-86,34.0496330,-117.1960068,362.40,2.25,WIFI
B0:FC:88:73:C6:CA,SpectrumSetup-C4,[WPA2_PSK],2025-3-28 20:54:16,1,-87,34.0496330,-117.1960068,362.40,2.25,WIFI
34:53:D2:1C:B4:26,SpectrumSetup-20,[WPA2_PSK],2025-3-28 20:54:16,1,-88,34.0496330,-117.1960068,362.40,2.25,WIFI
F8:5B:3B:DF:B9:EE,hillfactory04,[WPA2_PSK],2025-3-28 20:54:16,1,-88,34.0496330,-117.1960068,362.40,2.25,WIFI
86:EA:ED:3B:FC:3A,,[WPA2_PSK],2025-3-28 20:54:16,1,-90,34.0496330,-117.1960068,362.40,2.25,WIFI
C8:9E:43:B5:E1:3A,ORBI86,[WPA2_PSK],2025-3-28 20:54:21,3,-67,34.0500412,-117.1952744,363.20,2.25,WIFI
CE:9E:43:B5:E1:3A,,[WPA2_PSK],2025-3-28 20:54:21,3,-69,34.0500412,-117.1952744,363.20,2.25,WIFI
CE:9E:43:B6:62:DD,ORBI86,[WPA2_PSK],2025-3-28 20:54:21,3,-73,34.0500412,-117.1952744,363.20,2.25,WIFI
A8:9A:93:BE:54:7E,Arias,[WPA2_PSK],2025-3-28 20:54:22,4,-77,34.0501213,-117.1951294,363.40,2.25,WIFI
1C:3B:F3:9C:9B:8B,CHATHOME_2G,[WPA2_PSK],2025-3-28 20:54:23,5,-82,34.0502014,-117.1949768,363.90,2.25,WIFI
F0:7B:65:EF:A4:DA,SpectrumSetup-A4D4,[WPA2_PSK],2025-3-28 20:54:24,6,-79,34.0502815,-117.1948318,364.40,2.25,WIFI
F4:52:46:B3:86:EA,SpectrumSetup-86ED,[WPA2_PSK],2025-3-28 20:54:24,6,-82,34.0502815,-117.1948318,364.40,2.25,WIFI
86:EA:ED:D2:FD:51,,[WPA2_PSK],2025-3-28 20:54:24,6,-82,34.0502815,-117.1948318,364.40,2.25,WIFI
CA:D9:D2:E5:2C:C0,DIRECT-C0-HP ENVY 5000 series,[WPA2_PSK],2025-3-28 20:54:24,6,-86,34.0502815,-117.1948318,364.40,2.25,WIFI
34:98:B5:58:6D:2C,NETGEAR50,[WPA2_PSK],2025-3-28 20:54:27,9,-68,34.0505371,-117.1943741,364.90,2.25,WIFI
CE:9E:43:A2:68:FE,chartique,[WPA2_PSK],2025-3-28 20:54:27,9,-81,34.0505371,-117.1943741,364.90,2.25,WIFI
CE:9E:43:A3:A6:3E,chartique,[WPA2_PSK],2025-3-28 20:54:27,9,-86,34.0505371,-117.1943741,364.90,2.25,WIFI
72:CC:9C:3E:C9:B7,Oktoberfest-Guest,[WPA2_PSK],2025-3-28 20:54:28,10,-86,34.0506248,-117.1942139,365.10,2.25,WIFI
8C:85:80:1B:66:8A,,[WPA_WPA2_PSK],2025-3-28 20:54:29,11,-73,34.0507126,-117.1940613,365.10,2.25,WIFI
3A:88:71:28:36:17,Verizon_7XSJ9T-IoT,[WPA2_PSK],2025-3-28 20:54:29,11,-73,34.0507126,-117.1940613,365.10,2.25,WIFI
F0:7B:65:30:C8:5A,SpectrumSetup-C854,[WPA2_PSK],2025-3-28 20:54:29,11,-74,34.0507126,-117.1940613,365.10,2.25,WIFI
74:37:5F:27:2B:9F,SpectrumSetup-9D,[WPA2_PSK],2025-3-28 20:54:29,11,-74,34.0507126,-117.1940613,365.10,2.25,WIFI
4C:AB:F8:B4:F3:33,Verizon_4J4MMD,[WPA2_PSK],2025-3-28 20:54:29,11,-76,34.0507126,-117.1940613,365.10,2.25,WIFI
F8:5B:3B:E0:03:A6,Blues clue,[WPA2_PSK],2025-3-28 20:54:29,11,-79,34.0507126,-117.1940613,365.10,2.25,WIFI
34:53:D2:B9:3E:A1,rondog200,[WPA2_PSK],2025-3-28 20:54:29,11,-81,34.0507126,-117.1940613,365.10,2.25,WIFI
